date,pm10,pm2_5,carbon_monoxide,dust
2024-05-26 08:00:00+07:00,5.7,3.9,283.0,0.0
2024-05-26 09:00:00+07:00,6.0,4.2,266.0,0.0
2024-05-26 10:00:00+07:00,5.6,3.9,249.0,0.0
2024-05-26 11:00:00+07:00,6.4,4.5,233.0,0.0
2024-05-26 12:00:00+07:00,5.8,4.1,218.0,0.0
2024-05-26 13:00:00+07:00,5.8,4.1,208.0,0.0
2024-05-26 14:00:00+07:00,7.3,5.1,193.0,0.0
2024-05-26 15:00:00+07:00,7.1,5.0,182.0,0.0
2024-05-26 16:00:00+07:00,7.4,5.1,209.0,0.0
2024-05-26 17:00:00+07:00,8.6,6.0,305.0,0.0
2024-05-26 18:00:00+07:00,8.6,6.0,439.0,0.0
2024-05-26 19:00:00+07:00,18.4,12.7,522.0,0.0
2024-05-26 20:00:00+07:00,16.3,11.4,500.0,0.0
2024-05-26 21:00:00+07:00,14.5,10.2,468.0,0.0
2024-05-26 22:00:00+07:00,12.8,8.9,437.0,0.0
2024-05-26 23:00:00+07:00,11.5,8.0,413.0,0.0
2024-05-27 00:00:00+07:00,10.7,7.5,390.0,0.0
2024-05-27 01:00:00+07:00,9.1,6.3,363.0,0.0
2024-05-27 02:00:00+07:00,8.2,5.7,324.0,0.0
2024-05-27 03:00:00+07:00,7.5,5.2,279.0,0.0
2024-05-27 04:00:00+07:00,6.8,4.7,247.0,0.0
2024-05-27 05:00:00+07:00,6.4,4.4,237.0,0.0
2024-05-27 06:00:00+07:00,6.8,4.7,239.0,0.0
2024-05-27 07:00:00+07:00,5.1,3.5,295.0,0.0
2024-05-27 08:00:00+07:00,7.8,5.4,301.0,0.0
2024-05-27 09:00:00+07:00,9.3,6.5,308.0,0.0
2024-05-27 10:00:00+07:00,11.2,7.8,301.0,0.0
2024-05-27 11:00:00+07:00,10.4,7.2,262.0,0.0
2024-05-27 12:00:00+07:00,8.8,6.2,210.0,0.0
2024-05-27 13:00:00+07:00,7.4,5.1,181.0,0.0
2024-05-27 14:00:00+07:00,5.5,3.9,186.0,0.0
2024-05-27 15:00:00+07:00,4.5,3.1,216.0,0.0
2024-05-27 16:00:00+07:00,7.0,4.9,279.0,0.0
2024-05-27 17:00:00+07:00,11.3,7.9,403.0,0.0
2024-05-27 18:00:00+07:00,14.9,10.4,560.0,0.0
2024-05-27 19:00:00+07:00,17.9,12.4,737.0,0.0
2024-05-27 20:00:00+07:00,16.1,11.3,736.0,0.0
2024-05-27 21:00:00+07:00,15.0,10.5,732.0,0.0
2024-05-27 22:00:00+07:00,15.4,10.8,715.0,0.0
2024-05-27 23:00:00+07:00,15.6,10.9,680.0,0.0
2024-05-28 00:00:00+07:00,13.7,9.6,633.0,0.0
2024-05-28 01:00:00+07:00,12.2,8.6,579.0,0.0
2024-05-28 02:00:00+07:00,10.4,7.3,514.0,0.0
2024-05-28 03:00:00+07:00,9.8,6.8,444.0,0.0
2024-05-28 04:00:00+07:00,8.8,6.2,388.0,0.0
2024-05-28 05:00:00+07:00,8.2,5.7,362.0,0.0
2024-05-28 06:00:00+07:00,8.9,6.3,350.0,0.0
2024-05-28 07:00:00+07:00,9.1,6.4,374.0,0.0
2024-05-28 08:00:00+07:00,12.6,8.8,359.0,0.0
2024-05-28 09:00:00+07:00,15.1,10.6,337.0,0.0
2024-05-28 10:00:00+07:00,15.9,11.1,309.0,0.0
2024-05-28 11:00:00+07:00,10.2,7.1,268.0,0.0
2024-05-28 12:00:00+07:00,7.6,5.3,222.0,0.0
2024-05-28 13:00:00+07:00,6.3,4.4,188.0,0.0
2024-05-28 14:00:00+07:00,4.8,3.3,169.0,0.0
2024-05-28 15:00:00+07:00,6.5,4.4,164.0,1.0
2024-05-28 16:00:00+07:00,7.4,5.0,187.0,1.0
2024-05-28 17:00:00+07:00,8.0,5.4,251.0,1.0
2024-05-28 18:00:00+07:00,11.5,7.9,343.0,0.0
2024-05-28 19:00:00+07:00,25.0,17.2,610.0,2.0
2024-05-28 20:00:00+07:00,25.3,17.7,671.0,1.0
2024-05-28 21:00:00+07:00,23.9,16.8,754.0,1.0
2024-05-28 22:00:00+07:00,23.6,16.6,809.0,0.0
2024-05-28 23:00:00+07:00,23.5,16.5,818.0,0.0
2024-05-29 00:00:00+07:00,22.3,15.7,799.0,0.0
2024-05-29 01:00:00+07:00,20.1,14.1,757.0,0.0
2024-05-29 02:00:00+07:00,17.7,12.3,683.0,0.0
2024-05-29 03:00:00+07:00,15.3,10.7,586.0,0.0
2024-05-29 04:00:00+07:00,14.6,10.1,504.0,0.0
2024-05-29 05:00:00+07:00,13.6,9.5,456.0,0.0
2024-05-29 06:00:00+07:00,13.7,9.6,424.0,1.0
2024-05-29 07:00:00+07:00,16.3,11.4,515.0,0.0
2024-05-29 08:00:00+07:00,14.8,10.2,463.0,0.0
2024-05-29 09:00:00+07:00,15.8,11.0,389.0,0.0
2024-05-29 10:00:00+07:00,17.3,12.0,322.0,0.0
2024-05-29 11:00:00+07:00,12.7,8.8,267.0,0.0
2024-05-29 12:00:00+07:00,9.5,6.5,219.0,1.0
2024-05-29 13:00:00+07:00,9.4,6.3,188.0,1.0
2024-05-29 14:00:00+07:00,8.6,5.8,166.0,1.0
2024-05-29 15:00:00+07:00,11.1,7.5,161.0,1.0
2024-05-29 16:00:00+07:00,11.4,7.7,204.0,1.0
2024-05-29 17:00:00+07:00,11.8,8.0,312.0,1.0
2024-05-29 18:00:00+07:00,16.7,11.5,467.0,0.0
2024-05-29 19:00:00+07:00,30.4,21.0,658.0,1.0
2024-05-29 20:00:00+07:00,33.8,23.7,707.0,1.0
2024-05-29 21:00:00+07:00,33.2,23.3,776.0,0.0
2024-05-29 22:00:00+07:00,28.6,20.2,841.0,0.0
2024-05-29 23:00:00+07:00,27.7,19.6,911.0,0.0
2024-05-30 00:00:00+07:00,28.1,19.8,978.0,0.0
2024-05-30 01:00:00+07:00,25.8,18.3,991.0,0.0
2024-05-30 02:00:00+07:00,23.2,16.4,908.0,0.0
2024-05-30 03:00:00+07:00,20.8,14.6,772.0,0.0
2024-05-30 04:00:00+07:00,18.6,13.1,659.0,0.0
2024-05-30 05:00:00+07:00,17.4,12.3,606.0,0.0
2024-05-30 06:00:00+07:00,18.2,12.8,576.0,1.0
2024-05-30 07:00:00+07:00,19.8,13.8,591.0,1.0
2024-05-30 08:00:00+07:00,22.6,15.7,522.0,1.0
2024-05-30 09:00:00+07:00,19.5,13.5,425.0,1.0
2024-05-30 10:00:00+07:00,19.0,13.0,344.0,1.0
2024-05-30 11:00:00+07:00,19.5,13.0,294.0,2.0
2024-05-30 12:00:00+07:00,19.4,12.4,260.0,4.0
2024-05-30 13:00:00+07:00,19.3,11.8,236.0,5.0
2024-05-30 14:00:00+07:00,20.0,12.0,208.0,7.0
2024-05-30 15:00:00+07:00,20.4,11.9,191.0,8.0
2024-05-30 16:00:00+07:00,21.2,12.0,224.0,9.0
2024-05-30 17:00:00+07:00,22.4,12.6,354.0,7.0
2024-05-30 18:00:00+07:00,27.6,17.5,535.0,4.0
2024-05-30 19:00:00+07:00,45.5,30.3,917.0,1.0
2024-05-30 20:00:00+07:00,46.6,31.0,879.0,1.0
2024-05-30 21:00:00+07:00,39.1,25.9,825.0,1.0
2024-05-30 22:00:00+07:00,33.1,22.1,782.0,1.0
2024-05-30 23:00:00+07:00,28.7,19.6,764.0,1.0
2024-05-31 00:00:00+07:00,25.1,17.3,756.0,0.0
2024-05-31 01:00:00+07:00,21.8,15.1,737.0,0.0
2024-05-31 02:00:00+07:00,19.2,13.3,693.0,0.0
2024-05-31 03:00:00+07:00,16.5,11.6,639.0,0.0
2024-05-31 04:00:00+07:00,14.6,10.4,591.0,0.0
2024-05-31 05:00:00+07:00,13.1,9.3,564.0,0.0
2024-05-31 06:00:00+07:00,13.2,9.4,544.0,0.0
2024-05-31 07:00:00+07:00,19.0,13.4,514.0,0.0
2024-05-31 08:00:00+07:00,22.1,15.3,450.0,1.0
2024-05-31 09:00:00+07:00,22.1,14.7,360.0,3.0
2024-05-31 10:00:00+07:00,25.3,15.8,290.0,6.0
2024-05-31 11:00:00+07:00,30.0,17.3,256.0,12.0
2024-05-31 12:00:00+07:00,35.0,19.2,242.0,20.0
2024-05-31 13:00:00+07:00,38.9,20.0,238.0,25.0
2024-05-31 14:00:00+07:00,40.7,20.7,242.0,25.0
2024-05-31 15:00:00+07:00,43.5,22.2,256.0,22.0
2024-05-31 16:00:00+07:00,44.6,25.2,285.0,18.0
2024-05-31 17:00:00+07:00,43.5,25.6,332.0,14.0
2024-05-31 18:00:00+07:00,39.9,25.0,393.0,10.0
2024-05-31 19:00:00+07:00,58.9,36.6,817.0,13.0
2024-05-31 20:00:00+07:00,56.7,37.1,962.0,10.0
2024-05-31 21:00:00+07:00,53.3,35.9,1156.0,7.0
2024-05-31 22:00:00+07:00,52.5,35.4,1258.0,4.0
2024-05-31 23:00:00+07:00,51.9,34.9,1182.0,4.0
2024-06-01 00:00:00+07:00,41.2,27.4,1015.0,5.0
2024-06-01 01:00:00+07:00,34.3,22.8,875.0,5.0
2024-06-01 02:00:00+07:00,29.6,20.1,806.0,4.0
2024-06-01 03:00:00+07:00,27.0,18.4,763.0,3.0
2024-06-01 04:00:00+07:00,25.3,17.3,732.0,2.0
2024-06-01 05:00:00+07:00,25.8,17.3,724.0,2.0
2024-06-01 06:00:00+07:00,21.8,14.8,729.0,2.0
2024-06-01 07:00:00+07:00,16.6,10.9,487.0,3.0
2024-06-01 08:00:00+07:00,20.0,13.2,447.0,3.0
2024-06-01 09:00:00+07:00,21.2,13.4,391.0,4.0
2024-06-01 10:00:00+07:00,21.4,13.8,343.0,4.0
2024-06-01 11:00:00+07:00,21.5,13.7,311.0,4.0
2024-06-01 12:00:00+07:00,21.2,13.6,286.0,4.0
2024-06-01 13:00:00+07:00,20.1,12.8,267.0,4.0
2024-06-01 14:00:00+07:00,19.5,12.7,233.0,3.0
2024-06-01 15:00:00+07:00,18.2,12.1,204.0,3.0
2024-06-01 16:00:00+07:00,15.2,10.0,240.0,2.0
2024-06-01 17:00:00+07:00,15.1,10.1,419.0,2.0
2024-06-01 18:00:00+07:00,16.4,11.1,662.0,1.0
2024-06-01 19:00:00+07:00,21.6,14.8,596.0,1.0
2024-06-01 20:00:00+07:00,17.0,11.6,549.0,1.0
2024-06-01 21:00:00+07:00,15.4,10.6,483.0,0.0
2024-06-01 22:00:00+07:00,14.4,10.0,427.0,0.0
2024-06-01 23:00:00+07:00,13.4,9.4,395.0,0.0
2024-06-02 00:00:00+07:00,11.0,7.7,373.0,0.0
2024-06-02 01:00:00+07:00,8.9,6.2,349.0,0.0
2024-06-02 02:00:00+07:00,7.6,5.3,317.0,0.0
2024-06-02 03:00:00+07:00,6.6,4.6,283.0,0.0
2024-06-02 04:00:00+07:00,6.1,4.2,256.0,0.0
2024-06-02 05:00:00+07:00,5.7,4.0,242.0,0.0
2024-06-02 06:00:00+07:00,5.4,3.8,234.0,0.0
2024-06-02 07:00:00+07:00,7.4,5.1,242.0,0.0
2024-06-02 08:00:00+07:00,8.2,5.7,233.0,0.0
2024-06-02 09:00:00+07:00,8.8,6.1,219.0,0.0
2024-06-02 10:00:00+07:00,7.9,5.5,205.0,0.0
2024-06-02 11:00:00+07:00,7.9,5.5,186.0,0.0
2024-06-02 12:00:00+07:00,6.5,4.5,166.0,0.0
2024-06-02 13:00:00+07:00,7.1,5.0,162.0,0.0
2024-06-02 14:00:00+07:00,6.6,4.6,173.0,0.0
2024-06-02 15:00:00+07:00,7.7,5.4,200.0,0.0
2024-06-02 16:00:00+07:00,8.1,5.7,264.0,0.0
2024-06-02 17:00:00+07:00,13.8,9.7,391.0,0.0
2024-06-02 18:00:00+07:00,18.3,12.8,555.0,0.0
2024-06-02 19:00:00+07:00,28.2,19.7,815.0,0.0
2024-06-02 20:00:00+07:00,22.2,15.5,729.0,0.0
2024-06-02 21:00:00+07:00,18.3,12.8,611.0,0.0
2024-06-02 22:00:00+07:00,17.6,12.3,530.0,0.0
2024-06-02 23:00:00+07:00,17.1,11.9,529.0,0.0
2024-06-03 00:00:00+07:00,17.3,12.1,565.0,0.0
2024-06-03 01:00:00+07:00,16.4,11.5,580.0,0.0
2024-06-03 02:00:00+07:00,15.1,10.5,542.0,0.0
2024-06-03 03:00:00+07:00,13.6,9.5,481.0,0.0
2024-06-03 04:00:00+07:00,12.5,8.8,435.0,0.0
2024-06-03 05:00:00+07:00,12.3,8.6,423.0,0.0
2024-06-03 06:00:00+07:00,12.3,8.6,424.0,0.0
2024-06-03 07:00:00+07:00,14.2,10.0,356.0,0.0
2024-06-03 08:00:00+07:00,10.5,7.4,311.0,0.0
2024-06-03 09:00:00+07:00,8.9,6.3,248.0,0.0
2024-06-03 10:00:00+07:00,7.3,5.2,198.0,0.0
2024-06-03 11:00:00+07:00,5.7,4.1,173.0,0.0
2024-06-03 12:00:00+07:00,5.6,4.0,160.0,0.0
2024-06-03 13:00:00+07:00,5.2,3.7,158.0,0.0
2024-06-03 14:00:00+07:00,5.8,4.1,155.0,0.0
2024-06-03 15:00:00+07:00,6.4,4.5,162.0,0.0
2024-06-03 16:00:00+07:00,7.8,5.5,208.0,0.0
2024-06-03 17:00:00+07:00,10.6,7.5,319.0,0.0
2024-06-03 18:00:00+07:00,12.5,8.8,468.0,0.0
2024-06-03 19:00:00+07:00,25.8,18.2,832.0,0.0
2024-06-03 20:00:00+07:00,26.8,18.9,954.0,0.0
2024-06-03 21:00:00+07:00,27.5,19.4,1122.0,0.0
2024-06-03 22:00:00+07:00,26.9,19.0,1245.0,0.0
2024-06-03 23:00:00+07:00,24.9,17.5,1291.0,0.0
2024-06-04 00:00:00+07:00,23.3,16.5,1292.0,0.0
2024-06-04 01:00:00+07:00,21.5,15.1,1247.0,0.0
2024-06-04 02:00:00+07:00,18.7,13.2,1128.0,0.0
2024-06-04 03:00:00+07:00,16.2,11.4,963.0,0.0
2024-06-04 04:00:00+07:00,14.5,10.2,839.0,0.0
2024-06-04 05:00:00+07:00,13.5,9.5,816.0,0.0
2024-06-04 06:00:00+07:00,14.9,10.5,834.0,0.0
2024-06-04 07:00:00+07:00,17.9,12.6,704.0,0.0
2024-06-04 08:00:00+07:00,15.0,10.4,594.0,0.0
2024-06-04 09:00:00+07:00,13.4,9.3,441.0,0.0
2024-06-04 10:00:00+07:00,15.0,10.2,319.0,1.0
2024-06-04 11:00:00+07:00,16.5,11.0,261.0,2.0
2024-06-04 12:00:00+07:00,16.1,10.8,234.0,3.0
2024-06-04 13:00:00+07:00,15.8,10.2,218.0,4.0
2024-06-04 14:00:00+07:00,15.3,9.7,189.0,4.0
2024-06-04 15:00:00+07:00,15.1,9.4,170.0,4.0
2024-06-04 16:00:00+07:00,14.2,9.2,209.0,4.0
2024-06-04 17:00:00+07:00,14.8,9.4,342.0,3.0
2024-06-04 18:00:00+07:00,17.0,11.4,534.0,2.0
2024-06-04 19:00:00+07:00,31.3,21.9,622.0,2.0
2024-06-04 20:00:00+07:00,30.0,21.2,769.0,1.0
2024-06-04 21:00:00+07:00,30.4,21.6,971.0,1.0
2024-06-04 22:00:00+07:00,31.1,22.0,1119.0,0.0
2024-06-04 23:00:00+07:00,30.2,21.3,1166.0,0.0
2024-06-05 00:00:00+07:00,27.7,19.6,1158.0,0.0
2024-06-05 01:00:00+07:00,24.5,17.5,1124.0,0.0
2024-06-05 02:00:00+07:00,22.4,15.9,1061.0,0.0
2024-06-05 03:00:00+07:00,20.3,14.4,973.0,0.0
2024-06-05 04:00:00+07:00,18.2,13.0,896.0,0.0
2024-06-05 05:00:00+07:00,16.5,11.8,862.0,0.0
2024-06-05 06:00:00+07:00,17.4,12.4,840.0,0.0
2024-06-05 07:00:00+07:00,23.4,16.5,754.0,0.0
2024-06-05 08:00:00+07:00,23.3,16.4,617.0,0.0
2024-06-05 09:00:00+07:00,18.2,12.5,429.0,1.0
2024-06-05 10:00:00+07:00,18.0,12.0,287.0,2.0
2024-06-05 11:00:00+07:00,19.0,12.1,237.0,6.0
2024-06-05 12:00:00+07:00,22.8,13.5,233.0,11.0
2024-06-05 13:00:00+07:00,26.2,15.0,239.0,14.0
2024-06-05 14:00:00+07:00,22.6,13.3,233.0,13.0
2024-06-05 15:00:00+07:00,22.2,13.4,237.0,10.0
2024-06-05 16:00:00+07:00,21.9,13.7,273.0,7.0
2024-06-05 17:00:00+07:00,23.9,15.7,374.0,6.0
2024-06-05 18:00:00+07:00,24.3,16.2,508.0,5.0
2024-06-05 19:00:00+07:00,29.7,20.0,494.0,5.0
2024-06-05 20:00:00+07:00,30.5,20.9,535.0,4.0
2024-06-05 21:00:00+07:00,28.7,19.9,593.0,3.0
2024-06-05 22:00:00+07:00,27.2,19.0,644.0,2.0
2024-06-05 23:00:00+07:00,27.4,19.2,690.0,1.0
2024-06-06 00:00:00+07:00,27.5,19.3,729.0,1.0
2024-06-06 01:00:00+07:00,25.3,17.7,732.0,1.0
2024-06-06 02:00:00+07:00,20.7,14.4,676.0,1.0
2024-06-06 03:00:00+07:00,19.6,13.5,584.0,2.0
2024-06-06 04:00:00+07:00,17.6,12.1,499.0,2.0
2024-06-06 05:00:00+07:00,15.5,10.7,433.0,2.0
2024-06-06 06:00:00+07:00,14.8,10.2,375.0,1.0
2024-06-06 07:00:00+07:00,10.8,7.5,306.0,1.0
2024-06-06 08:00:00+07:00,11.0,7.6,288.0,1.0
2024-06-06 09:00:00+07:00,12.4,8.6,264.0,0.0
2024-06-06 10:00:00+07:00,10.9,7.6,242.0,0.0
2024-06-06 11:00:00+07:00,5.2,3.6,225.0,0.0
2024-06-06 12:00:00+07:00,9.5,6.6,211.0,0.0
2024-06-06 13:00:00+07:00,6.4,4.5,206.0,0.0
2024-06-06 14:00:00+07:00,6.9,4.9,203.0,0.0
2024-06-06 15:00:00+07:00,6.5,4.6,209.0,0.0
2024-06-06 16:00:00+07:00,8.1,5.7,253.0,0.0
2024-06-06 17:00:00+07:00,9.8,6.9,372.0,0.0
2024-06-06 18:00:00+07:00,13.7,9.6,529.0,0.0
2024-06-06 19:00:00+07:00,21.9,15.4,613.0,1.0
2024-06-06 20:00:00+07:00,23.2,16.4,680.0,1.0
2024-06-06 21:00:00+07:00,22.9,16.2,771.0,0.0
2024-06-06 22:00:00+07:00,24.5,17.3,822.0,0.0
2024-06-06 23:00:00+07:00,24.6,17.3,805.0,0.0
2024-06-07 00:00:00+07:00,23.7,16.8,748.0,0.0
2024-06-07 01:00:00+07:00,20.1,14.1,672.0,0.0
2024-06-07 02:00:00+07:00,14.6,10.3,566.0,0.0
2024-06-07 03:00:00+07:00,12.1,8.5,441.0,0.0
2024-06-07 04:00:00+07:00,10.8,7.6,346.0,0.0
2024-06-07 05:00:00+07:00,9.7,6.8,309.0,0.0
2024-06-07 06:00:00+07:00,8.5,6.0,302.0,0.0
2024-06-07 07:00:00+07:00,5.6,4.0,277.0,0.0
2024-06-07 08:00:00+07:00,7.9,5.5,274.0,0.0
2024-06-07 09:00:00+07:00,7.6,5.4,270.0,0.0
2024-06-07 10:00:00+07:00,8.3,5.8,265.0,0.0
2024-06-07 11:00:00+07:00,7.3,5.2,255.0,0.0
2024-06-07 12:00:00+07:00,7.7,5.4,243.0,0.0
2024-06-07 13:00:00+07:00,7.2,5.1,241.0,0.0
2024-06-07 14:00:00+07:00,7.3,5.1,242.0,0.0
2024-06-07 15:00:00+07:00,7.1,5.0,253.0,0.0
2024-06-07 16:00:00+07:00,8.6,6.1,305.0,0.0
2024-06-07 17:00:00+07:00,10.1,7.1,432.0,0.0
2024-06-07 18:00:00+07:00,15.8,11.1,601.0,0.0
2024-06-07 19:00:00+07:00,29.7,20.8,719.0,1.0
2024-06-07 20:00:00+07:00,29.2,20.7,779.0,1.0
2024-06-07 21:00:00+07:00,27.7,19.6,860.0,0.0
2024-06-07 22:00:00+07:00,27.6,19.6,909.0,0.0
2024-06-07 23:00:00+07:00,26.0,18.4,907.0,0.0
2024-06-08 00:00:00+07:00,22.2,15.7,874.0,0.0
2024-06-08 01:00:00+07:00,20.7,14.6,817.0,0.0
2024-06-08 02:00:00+07:00,18.9,13.3,723.0,0.0
2024-06-08 03:00:00+07:00,16.9,11.9,605.0,0.0
2024-06-08 04:00:00+07:00,14.0,9.9,509.0,0.0
2024-06-08 05:00:00+07:00,12.8,9.1,457.0,0.0
2024-06-08 06:00:00+07:00,13.0,9.2,427.0,0.0
2024-06-08 07:00:00+07:00,10.8,7.5,411.0,1.0
2024-06-08 08:00:00+07:00,12.6,8.8,395.0,1.0
2024-06-08 09:00:00+07:00,15.8,10.9,372.0,1.0
2024-06-08 10:00:00+07:00,15.1,10.4,346.0,1.0
2024-06-08 11:00:00+07:00,11.6,7.7,313.0,2.0
2024-06-08 12:00:00+07:00,14.0,8.8,277.0,2.0
2024-06-08 13:00:00+07:00,11.9,7.6,256.0,3.0
2024-06-08 14:00:00+07:00,12.5,8.2,249.0,3.0
2024-06-08 15:00:00+07:00,12.3,8.1,258.0,2.0
2024-06-08 16:00:00+07:00,12.7,8.6,305.0,2.0
2024-06-08 17:00:00+07:00,19.3,13.1,407.0,2.0
2024-06-08 18:00:00+07:00,20.3,13.8,548.0,1.0
2024-06-08 19:00:00+07:00,31.2,20.8,695.0,6.0
2024-06-08 20:00:00+07:00,35.7,25.0,897.0,5.0
2024-06-08 21:00:00+07:00,37.3,26.2,1174.0,2.0
2024-06-08 22:00:00+07:00,35.9,25.3,1370.0,1.0
2024-06-08 23:00:00+07:00,34.5,24.3,1416.0,1.0
2024-06-09 00:00:00+07:00,31.8,22.4,1381.0,1.0
2024-06-09 01:00:00+07:00,28.6,20.1,1321.0,1.0
2024-06-09 02:00:00+07:00,26.2,18.5,1246.0,1.0
2024-06-09 03:00:00+07:00,21.4,15.1,1145.0,0.0
2024-06-09 04:00:00+07:00,18.2,12.9,1046.0,0.0
2024-06-09 05:00:00+07:00,16.7,11.8,965.0,0.0
2024-06-09 06:00:00+07:00,17.5,12.3,885.0,1.0
2024-06-09 07:00:00+07:00,6.6,4.6,532.0,0.0
2024-06-09 08:00:00+07:00,10.4,7.2,517.0,0.0
2024-06-09 09:00:00+07:00,13.9,9.4,495.0,1.0
2024-06-09 10:00:00+07:00,18.3,12.3,461.0,3.0
2024-06-09 11:00:00+07:00,20.5,13.1,405.0,8.0
2024-06-09 12:00:00+07:00,23.6,13.7,337.0,14.0
2024-06-09 13:00:00+07:00,28.6,15.7,288.0,18.0
2024-06-09 14:00:00+07:00,28.5,15.7,262.0,19.0
2024-06-09 15:00:00+07:00,28.7,16.0,255.0,18.0
2024-06-09 16:00:00+07:00,29.1,16.3,287.0,16.0
2024-06-09 17:00:00+07:00,27.1,17.3,389.0,12.0
2024-06-09 18:00:00+07:00,26.2,17.0,528.0,8.0
2024-06-09 19:00:00+07:00,39.8,26.1,598.0,10.0
2024-06-09 20:00:00+07:00,34.7,23.3,564.0,9.0
2024-06-09 21:00:00+07:00,31.7,21.3,515.0,7.0
2024-06-09 22:00:00+07:00,30.2,20.4,470.0,6.0
2024-06-09 23:00:00+07:00,27.6,18.7,437.0,5.0
2024-06-10 00:00:00+07:00,23.6,16.2,408.0,5.0
2024-06-10 01:00:00+07:00,18.1,12.1,376.0,4.0
2024-06-10 02:00:00+07:00,15.7,10.5,333.0,3.0
2024-06-10 03:00:00+07:00,13.5,9.0,286.0,3.0
2024-06-10 04:00:00+07:00,8.7,5.7,254.0,2.0
2024-06-10 05:00:00+07:00,7.1,4.7,244.0,2.0
2024-06-10 06:00:00+07:00,6.7,4.5,249.0,1.0
2024-06-10 07:00:00+07:00,9.7,6.7,377.0,1.0
2024-06-10 08:00:00+07:00,9.9,6.8,373.0,1.0
2024-06-10 09:00:00+07:00,12.2,8.3,368.0,2.0
2024-06-10 10:00:00+07:00,14.9,10.1,359.0,2.0
2024-06-10 11:00:00+07:00,14.7,10.1,343.0,2.0
2024-06-10 12:00:00+07:00,13.6,9.4,323.0,1.0
2024-06-10 13:00:00+07:00,14.8,10.3,315.0,1.0
2024-06-10 14:00:00+07:00,16.2,11.3,320.0,1.0
2024-06-10 15:00:00+07:00,17.4,12.2,337.0,0.0
2024-06-10 16:00:00+07:00,17.7,12.4,372.0,0.0
2024-06-10 17:00:00+07:00,18.0,12.7,430.0,0.0
2024-06-10 18:00:00+07:00,19.5,13.6,506.0,0.0
2024-06-10 19:00:00+07:00,32.9,22.8,607.0,3.0
2024-06-10 20:00:00+07:00,29.8,20.8,598.0,2.0
2024-06-10 21:00:00+07:00,28.0,19.6,585.0,2.0
2024-06-10 22:00:00+07:00,27.9,19.5,574.0,1.0
2024-06-10 23:00:00+07:00,28.7,20.1,574.0,1.0
2024-06-11 00:00:00+07:00,25.2,17.7,576.0,1.0
2024-06-11 01:00:00+07:00,19.8,13.9,559.0,1.0
2024-06-11 02:00:00+07:00,15.1,10.6,505.0,1.0
2024-06-11 03:00:00+07:00,13.5,9.5,431.0,0.0
2024-06-11 04:00:00+07:00,11.4,8.1,370.0,0.0
2024-06-11 05:00:00+07:00,9.2,6.5,335.0,0.0
2024-06-11 06:00:00+07:00,7.0,5.0,312.0,0.0
2024-06-11 07:00:00+07:00,5.4,3.8,288.0,0.0
2024-06-11 08:00:00+07:00,7.5,5.3,264.0,0.0
2024-06-11 09:00:00+07:00,7.3,5.1,231.0,0.0
2024-06-11 10:00:00+07:00,5.1,3.6,204.0,0.0
2024-06-11 11:00:00+07:00,4.8,3.3,188.0,0.0
2024-06-11 12:00:00+07:00,4.7,3.3,179.0,0.0
2024-06-11 13:00:00+07:00,4.7,3.3,180.0,0.0
2024-06-11 14:00:00+07:00,5.1,3.6,188.0,0.0
2024-06-11 15:00:00+07:00,5.4,3.8,206.0,0.0
2024-06-11 16:00:00+07:00,6.8,4.8,253.0,0.0
2024-06-11 17:00:00+07:00,9.8,6.9,357.0,0.0
2024-06-11 18:00:00+07:00,12.5,8.7,489.0,0.0
2024-06-11 19:00:00+07:00,22.8,16.0,579.0,0.0
2024-06-11 20:00:00+07:00,19.7,13.9,537.0,0.0
2024-06-11 21:00:00+07:00,18.7,13.2,477.0,0.0
2024-06-11 22:00:00+07:00,17.9,12.6,427.0,0.0
2024-06-11 23:00:00+07:00,16.9,11.9,400.0,0.0
2024-06-12 00:00:00+07:00,13.6,9.6,382.0,0.0
2024-06-12 01:00:00+07:00,12.0,8.5,356.0,0.0
2024-06-12 02:00:00+07:00,9.8,6.9,306.0,0.0
2024-06-12 03:00:00+07:00,9.1,6.4,248.0,0.0
2024-06-12 04:00:00+07:00,7.8,5.5,208.0,0.0
2024-06-12 05:00:00+07:00,6.8,4.8,204.0,0.0
2024-06-12 06:00:00+07:00,6.5,4.6,219.0,0.0
2024-06-12 07:00:00+07:00,6.8,4.8,240.0,0.0
2024-06-12 08:00:00+07:00,9.2,6.5,223.0,0.0
2024-06-12 09:00:00+07:00,8.4,5.9,200.0,0.0
2024-06-12 10:00:00+07:00,5.3,3.7,182.0,0.0
2024-06-12 11:00:00+07:00,4.1,2.9,176.0,0.0
2024-06-12 12:00:00+07:00,4.4,3.1,175.0,0.0
2024-06-12 13:00:00+07:00,6.7,4.7,174.0,0.0
2024-06-12 14:00:00+07:00,7.1,5.0,154.0,0.0
2024-06-12 15:00:00+07:00,6.7,4.7,132.0,0.0
2024-06-12 16:00:00+07:00,5.9,4.1,157.0,0.0
2024-06-12 17:00:00+07:00,7.7,5.5,269.0,0.0
2024-06-12 18:00:00+07:00,10.7,7.5,427.0,0.0
2024-06-12 19:00:00+07:00,16.2,11.5,557.0,0.0
2024-06-12 20:00:00+07:00,16.4,11.6,633.0,0.0
2024-06-12 21:00:00+07:00,16.1,11.4,680.0,0.0
